Text,Emotion,FraudProbability,Label
This situation is ridiculous,angry,0.5783225198500925,1
I’m glowing with happiness,happy,0.01642117793696754,0
I’m repelled by this,disgust,0.5888019878877381,1
This is too scary,fear,0.7179306965178573,1
This is perfect,happy,0.27314847122098573,0
This makes me furious,angry,0.7422910954800036,1
This is exciting,happy,0.15973811235243365,0
I’m cheerful,happy,0.09547370090780288,0
It’s hard to get out of bed,sadness,0.23747954709126015,0
I’m extremely frustrated,angry,0.6038690926054511,1
I feel blissful,happy,0.07757429967530909,0
Everything’s average,neutral,0.24634445045465445,0
This situation is ridiculous,angry,0.7845881668327298,1
I’m so proud,happy,0.1272942788059792,0
It’s pretty standard,neutral,0.1168204655012421,0
This fills me with rage,angry,0.6670547002692211,1
I’ve lost my motivation,sadness,0.24226211666151665,0
I’m scared of the outcome,fear,0.6914601965315622,1
Loneliness surrounds me,sadness,0.31287648331482215,0
I’m so proud,happy,0.040036423856719475,0
I feel betrayed,angry,0.7761862904341101,1
Everything’s average,neutral,0.3617049424901932,0
It’s alright,neutral,0.31899198990622457,0
It’s typical,neutral,0.05308134606160228,0
I’ve had enough,angry,0.7230188761218856,1
It’s hard to get out of bed,sadness,0.33357931031537175,0
I’m losing my temper,angry,0.6004645803886857,1
I’m shivering with fear,fear,0.7391146888055753,1
Happiness feels distant,sadness,0.13629130141307777,0
I keep replaying the past,sadness,0.2655221129235309,0
This keeps me up at night,fear,0.6938728691704883,1
Nothing much going on,neutral,0.20308307936720246,0
My energy is gone,sadness,0.3629014815188711,0
This is awesome,happy,0.011792203414997288,0
I’m heartbroken,sadness,0.23760490265203507,0
This is too much for me,fear,0.5358423870815786,1
I’m scared stiff,fear,0.5707429523915015,1
I’m overjoyed,happy,0.32390842749147364,0
It’s hard to keep going,sadness,0.3194993407403925,0
I can’t find joy in anything,sadness,0.39094936641407596,0
This fills me with dread,fear,0.47264419491710874,0
Life feels meaningless right now,sadness,0.1733034047117653,0
Everything’s average,neutral,0.16660583783398952,0
I can’t stop thinking about my failures,sadness,0.07400608925309993,0
This is a dream come true,happy,0.10654351592396867,0
I’m furious at this,angry,0.6653685124055253,1
That was the last straw,angry,0.45181618441485605,0
That’s absolutely gross,disgust,0.6988577524196445,1
I’m in high spirits,happy,0.0,0
I feel fragile,sadness,0.3063329631674786,0
Happiness feels distant,sadness,0.24380143343359573,0
I’ve lost my motivation,sadness,0.1977425574799615,0
It’s neither good nor bad,neutral,0.3879830102799575,0
I’m burning with anger,angry,0.5848517599248149,1
This makes my blood boil,angry,0.6529646620900671,1
I feel like I’m fading,sadness,0.3638359368630331,0
I’m losing my temper,angry,0.690086231590294,1
This makes me rage inside,angry,0.5970884727506042,1
This is amazing,happy,0.1611455542204366,0
I'm feeling really down,sadness,0.358559851548495,0
It’s acceptable,neutral,0.17094696555242622,0
I’m having a great day,happy,0.2564582264211298,0
I feel outraged,angry,0.8714066827623925,1
This feels routine,neutral,0.10867114080841597,0
I’m relaxed,neutral,0.2678308717151448,0
It was a regular day,neutral,0.07396997145796746,0
I’m stuck in this sadness,sadness,0.3042619907995107,0
This is alarming,fear,0.5404260747090199,1
Everything feels pointless,sadness,0.33157397615765455,0
I feel numb,sadness,0.2566886181738558,0
I feel hopeless,sadness,0.23545027180907332,0
I feel fulfilled,happy,0.1540547339383215,0
I’m so excited!,happy,0.04730653896943271,0
This fills me with joy,happy,0.04476394020777781,0
This is delightful,happy,0.09965752270304952,0
I don’t care much,neutral,0.16523181428368053,0
This is terrifying,fear,0.5989169848297523,1
I’m heartbroken,sadness,0.2021359501464173,0
I’m restless,fear,0.5391397820433644,1
I’ve had enough,angry,0.7391280420089774,1
I can’t find joy in anything,sadness,0.1432287387310952,0
This situation is ridiculous,angry,0.6675648715883119,1
I miss those times,sadness,0.16965595300211594,0
I feel endangered,fear,0.35255612754642696,0
This is heartwarming,happy,0.03626804994888787,0
I feel sick to my stomach,disgust,0.5324601281356401,1
That’s loathsome,disgust,0.4208415038664741,0
My mind feels heavy,sadness,0.29614516515974,0
I can’t find joy in anything,sadness,0.28127877353837366,0
It’s too much to handle,sadness,0.3467274198862115,0
It’s business as usual,neutral,0.2293519740242866,0
I feel neutral,neutral,0.1537783445759569,0
I’m smiling ear to ear,happy,0.11154653440632038,0
I’m frightened,fear,0.525791672010007,1
I’m ecstatic,happy,0.19144101264212382,0
I’m losing my temper,angry,0.5918170611663136,1
This is perfect,happy,0.10144399200045906,0
I feel lucky,happy,0.18007082615121703,0
This is delightful,happy,0.19776790668028332,0
This is infuriating,angry,0.7569943156796348,1
Why does this always happen to me?,sadness,0.28320851123774793,0
I can’t breathe,fear,0.5133230175879765,1
I’m overjoyed,happy,0.10707784421618075,0
The sadness won’t go away,sadness,0.1812627289175492,0
I feel fantastic,happy,0.0,0
I feel left out,sadness,0.1743598596656806,0
I feel paranoid,fear,0.7592881690774593,1
I’m stable,neutral,0.28277391468095203,0
This is too much for me,fear,0.7052058786572218,1
This fills me with joy,happy,0.2739310553966063,0
I’m not excited or upset,neutral,0.2081035492585713,0
This is too much for me,fear,0.6464793573567816,1
This makes me laugh,happy,0.22964221106201274,0
I feel threatened,fear,0.5278774126267424,1
I feel provoked,angry,0.667579624961503,1
I’m frightened,fear,0.6676909764320761,1
I’m stuck in this sadness,sadness,0.2287204827380419,0
I can’t shake this sadness,sadness,0.3410954597774188,0
This makes me want to snap,angry,0.6582362417134796,1
That’s unbearable,disgust,0.5408601133927815,1
It’s hard to get out of bed,sadness,0.19501029258475472,0
I feel relaxed,happy,0.05018946599849286,0
There’s a void inside me,sadness,0.40427174121516685,0
I’m composed,neutral,0.3754919612545171,0
I feel left out,sadness,0.3770599571552791,0
I don’t enjoy life anymore,sadness,0.3193494889287135,0
This is exciting,happy,0.1291052983420065,0
I feel so irritated,angry,0.6138634502559932,1
No one understands me,sadness,0.4679014895559146,0
I’m ready to fight,angry,0.6218480758752933,1
I’m terrified,fear,0.6565244900995502,1
I’m quaking,fear,0.5831905196295084,1
I’m losing my temper,angry,0.7385996419816205,1
It’s not unusual,neutral,0.059115195017464844,0
I’m worried,fear,0.6064054111345147,1
I’m full of joy,happy,0.18731519424562737,0
I can’t face this,fear,0.43535429238806733,0
This makes me laugh,happy,0.2774361052188027,0
I feel exposed,fear,0.42733487954007554,0
I’m repulsed,disgust,0.4936811324872029,0
This is awesome,happy,0.0,0
The sadness won’t go away,sadness,0.2564896459672566,0
It’s too much to handle,sadness,0.29709618819163286,0
Happiness feels distant,sadness,0.31075381487851544,0
I don’t enjoy life anymore,sadness,0.2876770435923949,0
It’s average,neutral,0.1925148354524797,0
Things are normal,neutral,0.2621413067459728,0
I’m smiling ear to ear,happy,0.0,0
I feel relaxed,happy,0.041511712616696256,0
This is unclean,disgust,0.39648685316101007,0
This is perfect,happy,0.3588497458965011,0
This is extraordinary,happy,0.02692107713646215,0
This is brilliant,happy,0.0,0
This is exciting,happy,0.04047657116218916,0
I can’t face this,fear,0.5790590701635289,1
This makes me furious,angry,0.7401892923309756,1
I’m quaking,fear,0.6142324479598946,1
This is amazing,happy,0.059941907053271334,0
This is outrageous,angry,0.8373186186597885,1
I’m restless,fear,0.48077992445097867,0
I’m so inspired,happy,0.08888475236739274,0
I’m drained emotionally,sadness,0.5407160917869924,1
That’s nasty,disgust,0.6276259266414373,1
It’s moderate,neutral,0.24424795026432078,0
I’m horrified by this,disgust,0.44977209474325397,0
This creeps me out,disgust,0.5239927695842359,1
No one understands me,sadness,0.46851182600684405,0
I don’t feel strongly,neutral,0.15333196288695844,0
I feel amazing today,happy,0.14917596687737428,0
I feel exposed,fear,0.5372241380500756,1
This made my day,happy,0.0,0
I feel unwanted,sadness,0.23890889220490108,0
I feel like exploding,angry,0.7444433344630305,1
This is exciting,happy,0.0,0
This horrifies me,disgust,0.6094651438533066,1
I feel like I’m fading,sadness,0.23654542316972113,0
I can’t find joy in anything,sadness,0.24556971343168657,0
I’m so grateful,happy,0.021604095207149454,0
I feel lucky,happy,0.10089746377288014,0
I feel left out,sadness,0.16191246690469713,0
There’s no light ahead,sadness,0.2157924415930337,0
That’s absolutely gross,disgust,0.3609487208390787,0
This is amazing,happy,0.130774062345021,0
I’m ecstatic,happy,0.11970682220159112,0
This situation is ridiculous,angry,0.9252143692181373,1
I miss those times,sadness,0.2669689163026487,0
This creeps me out,disgust,0.6099549898344957,1
My energy is gone,sadness,0.11364230141105633,0
I feel blissful,happy,0.1376786916499581,0
I’m composed,neutral,0.1504080690480462,0
I’m frozen in fear,fear,0.5719942906390835,1
I’ve had enough,angry,0.7546798633224039,1
That’s disturbing,disgust,0.34772886919692925,0
I feel unsafe,fear,0.5941585708267771,1
I feel helpless,fear,0.31407662507609974,0
I can’t even look at this,disgust,0.41452334826119713,0
I’m extremely frustrated,angry,0.593595422680113,1
That’s sickening,disgust,0.4348923294721802,0
I feel unsafe,fear,0.6101673979866082,1
This feels routine,neutral,0.21985091778563,0
I can’t believe this happened,angry,0.61756034911467,1
I feel neutral,neutral,0.09433908482168252,0
I’m restless,fear,0.6454067894077287,1
It’s mediocre,neutral,0.24665603862223195,0
This is disrespectful,angry,0.9537997714189068,1
This fills me with dread,fear,0.6485169274555717,1
It’s just an ordinary day,neutral,0.27220956664147034,0
This is delightful,happy,0.10156461398956701,0
I can’t stand this anymore,angry,0.7943110974314642,1
I’m so proud,happy,0.1073940610610631,0
This frightens me,fear,0.5687546150986285,1
I’m drowning in sorrow,sadness,0.22791808997141352,0
This makes me sick,disgust,0.41819134965410154,0
This is the best!,happy,0.15397560914608785,0
I’m seething,angry,0.674487979592193,1
Just another day,neutral,0.4329992432397207,0
This feels routine,neutral,0.045820640817532704,0
I’m satisfied,happy,0.0,0
I feel betrayed,angry,0.5301629306750769,1
I’m nervous about this,fear,0.7649639650107332,1
This makes me laugh,happy,0.12785390137948915,0
It’s moderate,neutral,0.11193248939846502,0
It’s acceptable,neutral,0.41673758661846616,0
This is awesome,happy,0.13379541709788967,0
This is terrifying,fear,0.4714049606769387,0
This is the best!,happy,0.23397809499254724,0
I’m startled,fear,0.6259140318135377,1
This is disrespectful,angry,0.674527615168838,1
I feel like I’m fading,sadness,0.268311278610846,0
I feel fragile,sadness,0.26660343207328907,0
I’m calm,neutral,0.3404693324273944,0
I’m in high spirits,happy,0.13468733990021056,0
I’m repelled by this,disgust,0.5112836450395026,1
This fills me with dread,fear,0.698590443307727,1
I’m so grateful,happy,0.025853473613347985,0
I feel like crying,sadness,0.2617727675054817,0
I’m absolutely furious,angry,0.4685115370780496,0
I’m ecstatic,happy,0.0,0
This is brilliant,happy,0.0,0
Nothing much going on,neutral,0.15712982169302822,0
I feel cheated,angry,0.7418721551995419,1
This is fabulous,happy,0.016531690630549073,0
Nothing much going on,neutral,0.15382374173515215,0
Today is a gloomy day,sadness,0.22758140217181216,0
I find this unacceptable,disgust,0.4605079082269077,0
I feel normal,neutral,0.09940582536207686,0
I feel violent,angry,0.7350791930001692,1
This makes me gag,disgust,0.5060901276335135,1
This makes me furious,angry,0.7110231059037061,1
I’m stuck in this sadness,sadness,0.3112705490763681,0
The sadness won’t go away,sadness,0.19590937784069845,0
I feel sick to my stomach,disgust,0.7629042689697012,1
I can’t breathe,fear,0.705776155301718,1
It’s consistent,neutral,0.15664078325635464,0
I can’t forgive this,angry,0.5972080299584271,1
Happiness feels distant,sadness,0.401845790016476,0
I feel enraged,angry,0.695262868807346,1
I’m ready to fight,angry,0.5373975657040393,1
I’m restless,fear,0.7570646342338945,1
I miss those times,sadness,0.10933614648574722,0
I’m indifferent,neutral,0.19473614175174386,0
This is perfect,happy,0.0,0
This turns my stomach,disgust,0.4882902840150326,0
My heart is racing,fear,0.8318053265330777,1
I’m heartbroken,sadness,0.12114120774035483,0
I feel wonderful,happy,0.05269775404886151,0
It’s too much to handle,sadness,0.23865551707107716,0
My energy is gone,sadness,0.2013363672925788,0
That’s unbearable,disgust,0.5649461592976884,1
That’s disgusting,disgust,0.5608581672929648,1
I feel fantastic,happy,0.0,0
I feel vulnerable,fear,0.7989967913452979,1
This is amazing,happy,0.16466780972384806,0
I feel neutral,neutral,0.19138827203161968,0
I’m delighted,happy,0.2802384922391833,0
This fills me with warmth,happy,0.16115772237467083,0
My energy is gone,sadness,0.22301816238243957,0
Nothing exciting here,neutral,0.1138102154868996,0
I’m heartbroken,sadness,0.09537021025229753,0
I’m drained emotionally,sadness,0.2571903387991806,0
It’s moderate,neutral,0.30213342203458315,0
I feel unsafe,fear,0.7366407997962252,1
This fills me with warmth,happy,0.03511364859958588,0
I feel dirty inside,disgust,0.6312281222748879,1
Why does this always happen to me?,sadness,0.20287281506285598,0
I feel threatened,fear,0.6048999815246497,1
I’m feeling okay,neutral,0.1392197866955381,0
I can’t stop worrying,fear,0.6469388154455664,1
Everything feels heavy,sadness,0.3235906288478191,0
This is terrifying,fear,0.5164850699703057,1
Nothing seems to go right,sadness,0.16664391600805314,0
I’m satisfied,happy,0.010067594899359655,0
I’m ready to fight,angry,0.6633760425744004,1
I’m feeling okay,neutral,0.060821273199567066,0
This made my day,happy,0.15885141437464334,0
I’m so content,happy,0.12373690371455759,0
This makes me rage inside,angry,0.5469011620920027,1
This makes me laugh,happy,0.0,0
I feel indifferent,neutral,0.21174477869313904,0
That’s abhorrent,disgust,0.5341465999435661,1
This turns my stomach,disgust,0.49538787810589385,0
This feels wrong,disgust,0.5062717548529966,1
I’m having a great day,happy,0.00407470072098122,0
This frightens me,fear,0.46525083670067696,0
This horrifies me,disgust,0.531664376584619,1
My mind feels heavy,sadness,0.19559420446510267,0
It’s business as usual,neutral,0.08420266181030672,0
This made my day,happy,0.01682763371904447,0
I feel amazing today,happy,0.16254083712571077,0
I’m in high spirits,happy,0.07068926926412764,0
My mind feels heavy,sadness,0.20998279304041056,0
I feel lucky,happy,0.04825373231521534,0
It’s moderate,neutral,0.21014450439465412,0
I’m startled,fear,0.4824188041794633,0
I’m glowing with happiness,happy,0.1944939981488077,0
I’m drained emotionally,sadness,0.21373291983308568,0
I feel numb,sadness,0.1522018589161478,0
I’m having a great day,happy,0.018066015567864385,0
They pushed me too far,angry,0.7045864404392614,1
I feel like crying,sadness,0.14948122276358433,0
I’m thrilled,happy,0.09289964209867849,0
I’m composed,neutral,0.0,0
This creeps me out,disgust,0.5402394543728659,1
I feel contaminated,disgust,0.4420439479256171,0
I’m at peace,happy,0.1280997924200712,0
I can’t stop smiling,happy,0.05413770907670587,0
This fills me with rage,angry,0.8103228623199827,1
I’m restless,fear,0.5796903636243707,1
My energy is gone,sadness,0.19917141524977985,0
I find this unacceptable,disgust,0.5345527815661409,1
Loneliness surrounds me,sadness,0.3548028757151336,0
This is the best!,happy,0.0695288661445582,0
I’m not excited or upset,neutral,0.40651129006134556,0
I feel amazing today,happy,0.1530829875897904,0
I feel left out,sadness,0.18522324230936332,0
I find this offensive,disgust,0.7373766750737223,1
I don’t want to talk to anyone,sadness,0.25206348105146237,0
My chest feels heavy,sadness,0.14268349932364388,0
I’m thrilled,happy,0.02534508360763875,0
I’m satisfied,happy,0.19613654673224454,0
I feel like giving up,sadness,0.2736363474311292,0
This feels toxic,disgust,0.5761711852627704,1
I’m panicking,fear,0.5358467855591572,1
This is disrespectful,angry,0.6769809377264684,1
No one understands me,sadness,0.3597702117170697,0
I feel exposed,fear,0.5020272382576818,1
I want to disappear,sadness,0.21705072874756956,0
Today is a gloomy day,sadness,0.3193935949849842,0
I’ve had enough,angry,0.684008424803697,1
This feels balanced,neutral,0.37158515657117736,0
I'm feeling really down,sadness,0.2538456585010785,0
That’s disgusting,disgust,0.6501648044617788,1
I’m indifferent,neutral,0.3067514411732782,0
This is wonderful news,happy,0.17634522325070884,0
It was a regular day,neutral,0.26034528959358355,0
They crossed the line,angry,0.7001922671512393,1
This fills me with warmth,happy,0.06776719536471631,0
I’m appalled by this,disgust,0.4086772466910738,0
This is too scary,fear,0.582496341246707,1
I feel disrespected,angry,0.6288751654580078,1
My heart is racing,fear,0.5291624059428586,1
I’m having a great day,happy,0.14669560245237104,0
I can’t stand this,disgust,0.41761656296944966,0
I don’t care much,neutral,0.036825810787708274,0
I'm feeling really down,sadness,0.4103929956472261,0
I’m delighted,happy,0.15085572452583873,0
My heart is racing,fear,0.4492865826144139,0
This turns my stomach,disgust,0.6262190348835692,1
This is horrible,disgust,0.5961229786564222,1
I’m panicked,fear,0.6199897053877961,1
This is horrible,disgust,0.39714204128800284,0
This feels routine,neutral,0.2605221264788408,0
I’m so content,happy,0.0,0
I’m so inspired,happy,0.04055484881272026,0
It’s unremarkable,neutral,0.2949107312045286,0
This is making me sweat,fear,0.48738034301797295,0
I feel numb,sadness,0.39222726366708294,0
This horrifies me,disgust,0.32973779749713217,0
I feel outraged,angry,0.6823445363587728,1
I feel numb,sadness,0.33966063779985056,0
This pushes my buttons,angry,0.5842489451969225,1
This is delightful,happy,0.06363347037337717,0
I feel empty inside,sadness,0.2790602219433609,0
I feel cheerful,happy,0.1994190206934231,0
This is delightful,happy,0.05359494333914088,0
I’m losing control,fear,0.7472297349139683,1
I find this offensive,disgust,0.4037554317260077,0
I feel outraged,angry,0.8117410471568663,1
This is the best!,happy,0.06195160472206723,0
I feel threatened,fear,0.4794939428150309,0
I feel hopeless,sadness,0.0947927937469055,0
I’m losing my temper,angry,0.8387105121850816,1
There’s no light ahead,sadness,0.29434108396033243,0
This fills me with warmth,happy,0.10595376370342557,0
This creeps me out,disgust,0.5596986232175568,1
I don’t feel strongly,neutral,0.12609225361160903,0
How dare they?,angry,0.7163697499756922,1
I feel misunderstood,sadness,0.18989071343951444,0
Every day feels grey,sadness,0.31730836722932115,0
I’m neutral about it,neutral,0.25493999655948746,0
I feel blissful,happy,0.11198453436047096,0
My heart is racing,fear,0.4527211577599901,0
I feel like I’m fading,sadness,0.0707981235946055,0
I’m so content,happy,0.040572213338998436,0
Life feels meaningless right now,sadness,0.19673806690915457,0
What if something bad happens?,fear,0.569874484336063,1
I can’t shake this sadness,sadness,0.2798776470870521,0
This is lovely,happy,0.025502517132577784,0
This makes me want to snap,angry,0.7347080137900812,1
I feel fragile,sadness,0.16821415002809836,0
This situation is unfair,angry,0.7505008084526608,1
This makes my skin crawl,disgust,0.4765258022169449,0
I’m in shock,fear,0.656032924645398,1
I feel like giving up,sadness,0.29431233041295685,0
This is lovely,happy,0.1507070769636953,0
I’m cheerful,happy,0.13400968695989243,0
I feel like I’m fading,sadness,0.18377422312100553,0
I feel like crying,sadness,0.07778304139344216,0
It’s hard to get out of bed,sadness,0.19530757659672943,0
I’m calm,neutral,0.24786941512325292,0
I can’t let this go,angry,0.5517533717299643,1
Nothing much going on,neutral,0.1952873956976589,0
I feel insecure,fear,0.7054605459781755,1
I’m drowning in sorrow,sadness,0.2669343302614474,0
I feel unwanted,sadness,0.30584388038384547,0
This fills me with warmth,happy,0.0,0
It’s balanced,neutral,0.26333217518582763,0
I feel like crying,sadness,0.18631003930603196,0
I can’t face this,fear,0.5362428442593836,1
This is alarming,fear,0.5055772133148639,1
I feel so irritated,angry,0.6578569864630385,1
I’m drowning in sorrow,sadness,0.2967482677553356,0
I feel enraged,angry,0.6486407562343598,1
I feel enraged,angry,0.7535548051263756,1
I feel lucky,happy,0.1219354732657483,0
I don’t enjoy life anymore,sadness,0.38906678977209774,0
I’m in high spirits,happy,0.1703015343143678,0
I’m livid,angry,0.7133559609370522,1
I feel betrayed,sadness,0.18485356491590227,0
I’m full of joy,happy,0.042329356350300364,0
No one understands me,sadness,0.30178213819649785,0
It’s okay overall,neutral,0.31072822144677126,0
This is overwhelming,fear,0.6479127753950955,1
I feel unwanted,sadness,0.22259035092510876,0
I don’t mind,neutral,0.09273830317736634,0
I’m seething,angry,0.7395454327184744,1
I’m expecting the worst,fear,0.5476778143666693,1
I’m ecstatic,happy,0.10211697008527676,0
I feel lucky,happy,0.07335746124151629,0
I’m startled,fear,0.46192652679431023,0
I’m trembling,fear,0.613469829304789,1
I don’t enjoy life anymore,sadness,0.2411445144373884,0
Everything feels pointless,sadness,0.1696596022311483,0
This is a dream come true,happy,0.19674480136114592,0
I can’t let this go,angry,0.8073315984489577,1
Today is a gloomy day,sadness,0.2693654662220061,0
I’m full of joy,happy,0.10050231707341348,0
They crossed the line,angry,0.5613340026374659,1
I’m grossed out,disgust,0.3010404016888867,0
I can’t breathe,fear,0.5187807459927501,1
I’m drowning in sorrow,sadness,0.2866200558208196,0
I’m cheerful,happy,0.14118872852420639,0
I find this repugnant,disgust,0.5385513150970349,1
What if something bad happens?,fear,0.588130593372581,1
It’s just an ordinary day,neutral,0.23086065506390005,0
This is fantastic,happy,0.0,0
It’s too much to handle,sadness,0.23488356425046572,0
This is fantastic,happy,0.19946775165846287,0
I’m optimistic,happy,0.0,0
What if something bad happens?,fear,0.7521232526678139,1
This makes me laugh,happy,0.016224343031671723,0
This makes me want to snap,angry,0.5536236117728429,1
It was a regular day,neutral,0.13989488777894832,0
I’m smiling ear to ear,happy,0.04600317443248784,0
This is awesome,happy,0.0,0
I feel nauseous,disgust,0.4494908481938824,0
It’s unremarkable,neutral,0.3068977316668794,0
I’m losing my temper,angry,0.586845774274408,1
I’m so grateful,happy,0.2825742020304449,0
I don’t enjoy life anymore,sadness,0.3334539607967487,0
This made my day,happy,0.18242598536469753,0
I find this offensive,disgust,0.3675705241439944,0
I feel violent,angry,0.6177560275262118,1
I feel like crying,sadness,0.21796689391215418,0
I want to disappear,sadness,0.13074933390411775,0
It’s consistent,neutral,0.29460269993711924,0
This is extraordinary,happy,0.12202848851431418,0
I’m so excited!,happy,0.0,0
It’s hard to get out of bed,sadness,0.20562265021166545,0
I feel exposed,fear,0.48388825295718035,0
I can’t find joy in anything,sadness,0.11053532741523558,0
I’m calm,neutral,0.18466706795711474,0
Everything’s average,neutral,0.1362347732878554,0
I feel relaxed,happy,0.14138969575300525,0
I’m trembling,fear,0.5645954395037118,1
It’s fine as is,neutral,0.3043768365427854,0
This is perfect,happy,0.1608518323732629,0
I’m terrified,fear,0.4931743324768667,0
This is perfect,happy,0.25858349692569793,0
Life feels meaningless right now,sadness,0.13730289273119267,0
Nothing special happened,neutral,0.29589003011008713,0
I can’t shake this sadness,sadness,0.07603819331989181,0
Nothing seems to go right,sadness,0.0036648935776293357,0
Nothing much going on,neutral,0.410795979096976,0
I feel wonderful,happy,0.1956582118638504,0
It’s mediocre,neutral,0.3381581890414554,0
Nothing special happened,neutral,0.17042331543215253,0
I’m boiling inside,angry,0.6360401352548879,1
This makes me laugh,happy,0.0,0
This situation is unfair,angry,0.6410869310044252,1
This is awesome,happy,0.2004309651207484,0
I want to scream,angry,0.7436175690479966,1
I’m shivering with fear,fear,0.5335139259691564,1
I’m glowing with happiness,happy,0.07790796711427041,0
I'm feeling really down,sadness,0.2830693780291761,0
I’m so proud,happy,0.03582444253336027,0
Things are normal,neutral,0.3618019063017015,0
My heart is racing,fear,0.5724106170834573,1
I feel normal,neutral,0.2709467633490196,0
This makes me sick,disgust,0.5004061833117951,1
I feel like giving up,sadness,0.15922176589899772,0
I’m in high spirits,happy,0.0,0
I’m feeling blessed,happy,0.07589916712992822,0
This is terrifying,fear,0.5797728390947257,1
There’s a void inside me,sadness,0.3978475222300492,0
I feel betrayed,sadness,0.40171607475541116,0
Everything is steady,neutral,0.21283808266278495,0
Everything feels heavy,sadness,0.08122113026696423,0
No one understands me,sadness,0.3568800603579452,0
I feel upbeat,happy,0.030387993982599545,0
I feel unwanted,sadness,0.18043153803402684,0
I feel abandoned,sadness,0.29266537994378383,0
I find this offensive,disgust,0.5338280256302808,1
I can’t shake this sadness,sadness,0.18777746449433383,0
This keeps me up at night,fear,0.7358516372174766,1
I feel neutral,neutral,0.050931709294465444,0
This is horrible,disgust,0.6114995717755867,1
I’m thrilled,happy,0.09342593610701266,0
My energy is gone,sadness,0.10004461980559548,0
I’m indifferent,neutral,0.0,0
I feel exposed,fear,0.6066228476085065,1
I’m so grateful,happy,0.12271057371717924,0
I'm feeling really down,sadness,0.3933986237854028,0
I feel empty inside,sadness,0.25319194730955213,0
I feel lucky,happy,0.0,0
Nothing much going on,neutral,0.28061394876986795,0
Nothing exciting here,neutral,0.0,0
I feel paranoid,fear,0.41673179784591485,0
This is the best!,happy,0.12984154499626507,0
It’s modest,neutral,0.38723951736690587,0
I want to disappear,sadness,0.3139807892816895,0
This is lovely,happy,0.01314126839593481,0
I can’t even look at this,disgust,0.48477318457547236,0
This feels toxic,disgust,0.4932538402849608,0
I’m fuming,angry,0.6960141885248939,1
I’m horrified,fear,0.7268716395276562,1
I feel amazing today,happy,0.16476610716698753,0
This is unpleasant,disgust,0.4663376787165742,0
No one understands me,sadness,0.31344648748079057,0
This is the best!,happy,0.0,0
I’m seething,angry,0.5072123448979811,1
This is heartwarming,happy,0.0,0
I’m on edge,fear,0.537174871755027,1
I’m sick of this,angry,0.727076686938792,1
I feel like crying,sadness,0.03636827333578954,0
Nothing special happened,neutral,0.3429513234866658,0
I want to yell,angry,0.6133523565286105,1
This is terrifying,fear,0.46743799814078535,0
I feel radiant,happy,0.23869954779252636,0
This is exciting,happy,0.0,0
I’m so excited!,happy,0.07929306774385986,0
I’m so excited!,happy,0.12062022658776418,0
This fills me with rage,angry,0.6903903123686959,1
I feel threatened,fear,0.4513245501682732,0
I don’t mind,neutral,0.21673596986476104,0
This makes me anxious,fear,0.43661763248889274,0
This fills me with joy,happy,0.10654989670139496,0
Just another day,neutral,0.19607717877265055,0
I’m relaxed,neutral,0.3019834966824079,0
I’m truly happy,happy,0.2204879457335653,0
I’m dreading this,fear,0.6406941279323273,1
This is perfect,happy,0.07242705121444011,0
I feel abandoned,sadness,0.0,0
I feel like crying,sadness,0.23333970811878618,0
That’s disgusting,disgust,0.4967195586502276,0
I’m trembling,fear,0.6431560068332826,1
Nothing much going on,neutral,0.20613423763653602,0
I’m repelled by this,disgust,0.6661218805287277,1
I’m so proud,happy,0.21388176148364893,0
Why does this always happen to me?,sadness,0.16893642195907638,0
I’m trembling,fear,0.6572624348690976,1
I don’t feel strongly,neutral,0.12214895513563853,0
This is brilliant,happy,0.023537611118403495,0
I’m uneasy,fear,0.6510771184561532,1
I’m ecstatic,happy,0.14658126870877303,0
I’m so inspired,happy,0.25618318346722857,0
I can’t believe this happened,angry,0.7314473000637092,1
I’m heartbroken,sadness,0.29164244321557325,0
It’s consistent,neutral,0.17091573662368886,0
My heart is racing,fear,0.6679844367142579,1
I’m satisfied,happy,0.16750139833919986,0
This fills me with rage,angry,0.7592385096610117,1
I feel upbeat,happy,0.09611761608916032,0
I don’t want to talk to anyone,sadness,0.15492929219529203,0
I feel unsafe,fear,0.612248572997081,1
I’m thrilled,happy,0.0,0
I feel unwanted,sadness,0.18209590101642237,0
The sadness won’t go away,sadness,0.20412717584771245,0
I’m shivering with fear,fear,0.6162551487815758,1
I’m fuming,angry,0.6655945238607996,1
It’s okay overall,neutral,0.21152654982012217,0
This is wonderful news,happy,0.12160256516860149,0
This is delightful,happy,0.0194306862951375,0
I’m not excited or upset,neutral,0.2570412324198457,0
This is fabulous,happy,0.0,0
This is delightful,happy,0.12630938702634387,0
It’s alright,neutral,0.113868158091461,0
It’s acceptable,neutral,0.19416231862322286,0
I feel left out,sadness,0.1932850872308836,0
This fills me with joy,happy,0.07053449293103978,0
I feel left out,sadness,0.42380691236766144,0
This is lovely,happy,0.12124857044769957,0
I’m panicking,fear,0.5180214168060354,1
That’s loathsome,disgust,0.38868940055944695,0
I feel wonderful,happy,0.004552996722209657,0
I want to disappear,sadness,0.30282776270492706,0
I miss those times,sadness,0.1875852821333088,0
This makes my blood boil,angry,0.7282366873680131,1
This situation frightens me,fear,0.7691953942865122,1
Nothing much going on,neutral,0.43176506458866803,0
That’s abhorrent,disgust,0.7465987447267166,1
